,task_id,task_description,priority,deadline,assigned_to,status,created_at,estimated_hours,actual_hours,task_type
5123,TASK_66192,Complete documentation for current sprint.,Medium,2025-08-17,user_31,Done,2025-06-11,5.34,6.34,Documentation
5124,TASK_68983,Immediate action required: Payment system down.,Critical,2025-07-13,user_18,Done,2025-06-07,3.42,2.97,Development
5125,TASK_57824,Task needs completion before end of the day.,High,2025-07-31,user_59,In Progress,2025-06-15,12.83,12.29,Other
5126,TASK_53191,Complete documentation for current sprint.,Medium,2025-06-29,user_83,Blocked,2025-06-09,13.24,13.31,Documentation
5127,TASK_25946,Immediate action required: Payment system down.,Critical,2025-07-24,user_55,In Progress,2025-05-20,10.35,14.06,Development
5128,TASK_87329,Client report must be submitted by evening.,High,2025-08-03,user_95,To Do,2025-06-10,10.9,14.61,Other
5129,TASK_30999,Update user avatars with new icons.,Low,2025-07-13,user_8,Done,2025-06-02,10.55,10.61,Other
5130,TASK_58053,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-06-23,user_52,In Progress,2025-05-26,4.26,2.28,Debugging
5131,TASK_91684,Immediate action required: Payment system down.,,2025-08-09,user_86,Done,2025-06-16,13.59,14.88,Development
5132,TASK_18155,Client report must be submitted by evening.,High,2025-08-10,user_100,In Progress,2025-05-20,9.49,9.95,Other
5133,TASK_69165,Database optimization needed before backup.,High,2025-08-11,user_47,Blocked,2025-05-25,4.07,4.37,Other
5134,TASK_59975,Clean up old branches from repository.,Low,2025-07-28,user_17,In Progress,2025-06-05,6.16,8.02,Other
5135,TASK_79831,Schedule meeting with stakeholders next week.,Medium,2025-06-22,user_7,In Progress,2025-06-12,4.38,2.7,Meeting
5136,TASK_86835,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-08-07,,Blocked,2025-06-02,4.64,8.01,Debugging
5137,TASK_16115,High priority task: Resolve server outage now.,Critical,2025-07-12,user_7,Blocked,2025-05-25,15.2,16.76,Support
5138,TASK_64464,Complete documentation for current sprint.,Medium,2025-07-30,user_75,Done,2025-06-08,12.1,15.12,Documentation
5139,TASK_18453,Task needs completion before end of the day.,High,2025-08-14,user_8,In Progress,2025-05-24,14.13,17.08,Other
5140,TASK_60703,Critical bug in production impacting all users.,Critical,2025-07-14,user_9,In Progress,2025-06-07,9.19,11.96,Debugging
5141,TASK_93132,Organize code comments and improve readability.,Low,2025-06-20,user_28,In Progress,2025-06-05,13.13,13.56,Other
5142,TASK_40939,Task needs completion before end of the day.,High,2025-07-08,user_18,In Progress,2025-06-13,14.59,17.12,Other
5143,TASK_55065,Conduct mid-cycle review of project progress.,Medium,2025-07-16,,To Do,2025-06-12,15.76,18.78,Meeting
5144,TASK_65648,Conduct mid-cycle review of project progress.,Medium,2025-07-03,user_97,Done,2025-06-16,11.13,13.24,Meeting
5145,TASK_88216,High priority task: Resolve server outage now.,Critical,2025-06-26,user_25,In Progress,2025-05-22,13.44,12.68,Support
5146,TASK_72847,Coordinate with design team on layout feedback.,Medium,2025-08-05,user_15,Blocked,2025-06-17,4.8,3.42,Development
5147,TASK_55780,Organize code comments and improve readability.,Low,2025-07-10,user_85,Done,2025-06-16,10.47,8.56,Other
5148,TASK_67671,Refactor legacy module as per guidelines.,Medium,2025-07-03,user_66,In Progress,2025-06-11,5.15,7.22,Development
5149,TASK_26464,Immediate action required: Payment system down.,Critical,2025-08-12,user_69,In Progress,2025-06-06,13.9,14.31,Development
5150,TASK_19132,Refactor legacy module as per guidelines.,Medium,2025-08-02,user_45,Done,2025-06-09,6.6,7.18,Development
5151,TASK_89009,Complete documentation for current sprint.,Medium,2025-07-16,user_89,Done,2025-05-31,7.0,7.02,Documentation
5152,TASK_45843,Database optimization needed before backup.,High,2025-07-13,user_66,In Progress,2025-05-26,8.98,10.73,Other
5153,TASK_79654,Critical bug in production impacting all users.,Critical,2025-07-16,user_47,Blocked,2025-06-02,14.59,17.93,Debugging
5154,TASK_23546,Task needs completion before end of the day.,High,2025-07-15,,Blocked,2025-06-17,10.25,8.35,Other
5155,TASK_90064,Enhance logging for future debugging.,Low,2025-08-09,user_39,In Progress,2025-05-24,5.26,5.7,Debugging
5156,TASK_14452,Database optimization needed before backup.,High,2025-07-29,user_97,Blocked,2025-06-04,5.85,4.28,Other
5157,TASK_94622,Prepare for upcoming product launch this week.,High,2025-07-10,user_39,Blocked,2025-06-12,7.06,10.46,Other
5158,TASK_12862,Database optimization needed before backup.,High,2025-07-22,user_13,Done,2025-05-24,3.68,3.82,Other
5159,TASK_84209,Client report must be submitted by evening.,,2025-07-31,user_98,In Progress,2025-05-26,2.56,5.79,Other
5160,TASK_38107,Database optimization needed before backup.,High,2025-08-04,user_48,In Progress,2025-05-21,9.79,12.81,Other
5161,TASK_35685,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-08-17,user_14,Done,2025-05-31,15.63,15.88,Debugging
5162,TASK_39783,Enhance logging for future debugging.,Low,2025-07-11,user_17,Done,2025-06-09,10.39,10.7,Debugging
5163,TASK_72021,Organize code comments and improve readability.,Low,2025-07-18,user_14,Blocked,2025-05-29,8.97,9.36,Other
5164,TASK_82239,Enhance logging for future debugging.,Low,2025-06-19,user_68,To Do,2025-06-03,14.72,16.11,Debugging
5165,TASK_60205,Task needs completion before end of the day.,High,2025-07-13,user_48,Done,2025-05-25,7.64,9.66,Other
5166,TASK_23839,Update user avatars with new icons.,Low,2025-06-28,user_96,Blocked,2025-05-29,7.27,6.42,Other
5167,TASK_70342,Conduct mid-cycle review of project progress.,Medium,2025-07-05,user_48,To Do,2025-05-25,3.11,3.51,Meeting
5168,TASK_58981,Database optimization needed before backup.,High,2025-07-04,user_6,In Progress,2025-06-04,4.5,2.88,Other
5169,TASK_90087,Improve UI consistency across all pages.,Low,2025-07-30,user_56,In Progress,2025-06-07,9.62,12.1,Development
5170,TASK_77073,High priority task: Resolve server outage now.,Critical,2025-08-03,user_15,In Progress,2025-05-30,10.11,10.57,Support
5171,TASK_74197,Database optimization needed before backup.,High,2025-06-23,user_27,Done,2025-05-22,11.17,13.58,Other
5172,TASK_96751,Prepare for upcoming product launch this week.,High,2025-07-12,user_58,To Do,2025-05-27,15.68,18.26,Other
5173,TASK_69708,High priority task: Resolve server outage now.,Critical,2025-07-27,user_27,In Progress,2025-05-22,4.12,3.71,Support
5174,TASK_68757,Complete documentation for current sprint.,Medium,2025-07-23,user_30,Blocked,2025-05-27,2.03,0.04,Documentation
5175,TASK_64522,Conduct mid-cycle review of project progress.,Medium,2025-07-05,user_53,In Progress,2025-06-15,10.06,10.66,Meeting
5176,TASK_25923,Prepare for upcoming product launch this week.,High,2025-08-07,user_49,In Progress,2025-05-20,9.56,12.82,Other
5177,TASK_10498,Critical bug in production impacting all users.,Critical,2025-07-16,user_100,In Progress,2025-06-11,8.04,9.65,Debugging
5178,TASK_15480,Refactor legacy module as per guidelines.,Medium,2025-06-19,user_78,Blocked,2025-05-31,9.32,9.53,Development
5179,TASK_39978,Refactor legacy module as per guidelines.,Medium,2025-07-22,user_27,Done,2025-05-25,3.57,6.14,Development
5180,TASK_76399,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-08-07,user_99,Blocked,2025-05-24,11.38,10.65,Debugging
5181,TASK_83138,Organize code comments and improve readability.,Low,2025-06-28,user_86,To Do,2025-05-31,3.54,5.49,Other
5182,TASK_44565,Update user avatars with new icons.,Low,2025-08-10,user_3,Done,2025-05-25,7.61,11.6,Other
5183,TASK_41361,URGENT: System failure requires immediate attention.,Critical,2025-06-19,user_72,Blocked,2025-06-12,3.75,4.93,Debugging
5184,TASK_85912,Coordinate with design team on layout feedback.,Medium,2025-07-08,user_20,In Progress,2025-06-10,9.56,11.74,Development
5185,TASK_75496,Improve UI consistency across all pages.,Low,2025-08-09,user_76,In Progress,2025-06-17,7.7,11.21,Development
5186,TASK_69732,Conduct mid-cycle review of project progress.,Medium,2025-07-05,user_54,To Do,2025-05-20,2.52,6.32,Meeting
5187,TASK_70318,Code review required urgently for merge.,High,2025-08-06,user_45,Blocked,2025-06-10,14.17,17.77,Meeting
5188,TASK_59426,Enhance logging for future debugging.,Low,2025-07-26,,To Do,2025-05-23,10.11,10.65,Debugging
5189,TASK_50294,Critical bug in production impacting all users.,Critical,2025-07-22,user_93,In Progress,2025-06-08,9.7,12.86,Debugging
5190,TASK_44016,Complete documentation for current sprint.,Medium,2025-07-02,user_66,To Do,2025-05-28,15.42,15.51,Documentation
5191,TASK_12766,Clean up old branches from repository.,Low,2025-08-07,user_14,In Progress,2025-05-31,5.93,7.27,Other
5192,TASK_12217,Refactor legacy module as per guidelines.,Medium,2025-08-17,user_66,In Progress,2025-05-31,14.8,15.51,Development
5193,TASK_35502,Task needs completion before end of the day.,High,2025-07-14,user_17,To Do,2025-05-25,4.6,5.8,Other
5194,TASK_35917,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-07-17,user_70,To Do,2025-05-23,11.52,14.71,Debugging
5195,TASK_80866,Schedule meeting with stakeholders next week.,Medium,2025-07-12,,To Do,2025-05-20,7.48,10.36,Meeting
5196,TASK_86557,Immediate action required: Payment system down.,Critical,2025-08-03,user_71,In Progress,2025-05-29,3.33,7.04,Development
5197,TASK_16397,Immediate action required: Payment system down.,Critical,2025-08-11,user_87,In Progress,2025-05-24,11.79,11.28,Development
5198,TASK_65174,Enhance logging for future debugging.,Low,2025-08-17,user_60,Done,2025-05-20,6.08,6.62,Debugging
5199,TASK_53481,Organize code comments and improve readability.,Low,2025-07-07,user_11,To Do,2025-05-23,3.32,4.27,Other
5200,TASK_59347,Prepare for upcoming product launch this week.,High,2025-06-29,user_75,In Progress,2025-06-13,9.46,7.55,Other
5201,TASK_72952,Improve UI consistency across all pages.,Low,2025-07-07,user_35,In Progress,2025-06-09,11.81,15.76,Development
5202,TASK_41141,Task needs completion before end of the day.,High,2025-07-01,user_83,In Progress,2025-05-27,5.21,6.53,Other
5203,TASK_27535,Critical bug in production impacting all users.,Critical,2025-07-30,user_56,In Progress,2025-06-16,14.1,12.72,Debugging
5204,TASK_83327,High priority task: Resolve server outage now.,Critical,2025-07-26,user_74,Done,2025-06-11,7.71,6.54,Support
5205,TASK_82654,Update user avatars with new icons.,Low,2025-08-16,user_65,Blocked,2025-06-09,15.99,18.07,Other
5206,TASK_27861,Schedule meeting with stakeholders next week.,Medium,2025-07-03,user_36,In Progress,2025-06-15,2.71,4.59,Meeting
5207,TASK_26214,Refactor legacy module as per guidelines.,Medium,2025-06-30,user_95,Blocked,2025-06-07,5.07,6.97,Development
5208,TASK_80071,Immediate action required: Payment system down.,Critical,2025-07-02,user_79,In Progress,2025-05-30,11.67,11.94,Development
5209,TASK_89555,Immediate action required: Payment system down.,Critical,2025-07-03,,Done,2025-05-29,5.31,4.67,Development
5210,TASK_29739,Refactor legacy module as per guidelines.,Medium,2025-07-16,user_28,Blocked,2025-06-16,11.98,14.8,Development
5211,TASK_91407,Coordinate with design team on layout feedback.,Medium,2025-07-20,user_23,In Progress,2025-05-28,14.14,16.18,Development
5212,TASK_35876,Immediate action required: Payment system down.,Critical,2025-07-03,user_6,In Progress,2025-06-04,5.59,9.47,Development
5213,TASK_34636,High priority task: Resolve server outage now.,Critical,2025-07-07,user_1,Done,2025-05-29,10.75,8.84,Support
5214,TASK_51842,Task needs completion before end of the day.,High,2025-06-25,user_13,Blocked,2025-05-26,6.98,7.48,Other
5215,TASK_80978,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-06-23,user_26,Done,2025-06-09,9.28,8.76,Debugging
5216,TASK_83929,Complete documentation for current sprint.,Medium,2025-08-01,user_97,In Progress,2025-06-18,12.18,13.38,Documentation
5217,TASK_41974,Complete documentation for current sprint.,Medium,2025-07-14,user_50,Blocked,2025-06-07,15.3,15.05,Documentation
5218,TASK_86457,Prepare for upcoming product launch this week.,High,2025-08-05,,To Do,2025-05-26,13.09,11.16,Other
5219,TASK_55889,Critical bug in production impacting all users.,Critical,2025-08-16,user_65,In Progress,2025-06-08,11.88,11.99,Debugging
5220,TASK_32204,Update user avatars with new icons.,,2025-07-07,user_27,Blocked,2025-06-18,2.24,1.65,Other
5221,TASK_74941,Organize code comments and improve readability.,,2025-06-23,user_42,Blocked,2025-05-23,10.25,8.97,Other
5222,TASK_40010,Coordinate with design team on layout feedback.,Medium,2025-08-02,,In Progress,2025-05-24,8.9,7.77,Development
5223,TASK_83411,High priority task: Resolve server outage now.,Critical,2025-08-01,user_71,In Progress,2025-05-22,9.1,10.39,Support
5224,TASK_44354,Schedule meeting with stakeholders next week.,Medium,2025-08-16,user_60,To Do,2025-06-10,5.87,8.26,Meeting
5225,TASK_93690,Client report must be submitted by evening.,High,2025-08-03,user_6,Done,2025-06-05,5.68,5.1,Other
5226,TASK_84106,Code review required urgently for merge.,High,2025-07-11,user_3,In Progress,2025-06-11,12.65,13.68,Meeting
5227,TASK_30941,Coordinate with design team on layout feedback.,Medium,2025-07-08,user_44,To Do,2025-06-09,14.56,13.86,Development
5228,TASK_56912,Immediate action required: Payment system down.,Critical,2025-07-31,user_25,To Do,2025-06-17,10.92,12.37,Development
5229,TASK_62818,Schedule meeting with stakeholders next week.,Medium,2025-07-08,user_2,In Progress,2025-05-26,15.89,18.52,Meeting
5230,TASK_53206,Enhance logging for future debugging.,Low,2025-08-12,user_6,To Do,2025-05-26,3.64,5.31,Debugging
5231,TASK_31217,Refactor legacy module as per guidelines.,Medium,2025-07-28,user_1,To Do,2025-05-28,10.7,10.81,Development
5232,TASK_95429,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-06-19,user_43,In Progress,2025-06-04,14.46,16.5,Debugging
5233,TASK_89152,Database optimization needed before backup.,High,2025-07-28,user_81,To Do,2025-05-29,7.59,11.26,Other
5234,TASK_49783,Organize code comments and improve readability.,Low,2025-07-29,user_75,Done,2025-05-31,7.74,7.03,Other
5235,TASK_93906,Client report must be submitted by evening.,High,2025-08-17,user_44,In Progress,2025-05-20,2.01,3.61,Other
5236,TASK_89827,Enhance logging for future debugging.,Low,2025-08-12,,In Progress,2025-06-07,8.44,11.38,Debugging
5237,TASK_19733,Complete documentation for current sprint.,Medium,2025-07-09,user_35,In Progress,2025-06-18,2.02,3.49,Documentation
5238,TASK_80218,Schedule meeting with stakeholders next week.,Medium,2025-07-01,user_1,Done,2025-06-13,8.4,10.18,Meeting
5239,TASK_42131,Database optimization needed before backup.,High,2025-07-27,user_26,Done,2025-06-07,15.44,17.27,Other
5240,TASK_72540,Organize code comments and improve readability.,Low,2025-07-13,user_53,Done,2025-05-23,4.38,5.61,Other
5241,TASK_80585,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-07-16,user_31,To Do,2025-06-15,7.36,9.51,Debugging
5242,TASK_70892,Critical bug in production impacting all users.,Critical,2025-06-24,user_30,To Do,2025-06-05,3.13,1.26,Debugging
5243,TASK_42920,Database optimization needed before backup.,High,2025-08-07,user_14,In Progress,2025-06-17,3.6,2.55,Other
5244,TASK_23760,Enhance logging for future debugging.,Low,2025-07-25,user_63,In Progress,2025-06-06,13.06,14.12,Debugging
5245,TASK_83247,Coordinate with design team on layout feedback.,Medium,2025-08-02,user_50,In Progress,2025-06-06,5.36,6.34,Development
5246,TASK_56976,Improve UI consistency across all pages.,Low,2025-08-10,user_69,Blocked,2025-05-25,3.77,4.13,Development
5247,TASK_54695,Schedule meeting with stakeholders next week.,Medium,2025-06-27,user_4,To Do,2025-06-14,11.73,13.95,Meeting
5248,TASK_64243,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-07-09,user_32,Blocked,2025-06-11,6.61,8.68,Debugging
5249,TASK_44156,Conduct mid-cycle review of project progress.,Medium,2025-07-17,user_73,Blocked,2025-06-11,4.6,3.91,Meeting
5250,TASK_27634,Enhance logging for future debugging.,Low,2025-08-04,user_39,To Do,2025-06-12,15.45,16.14,Debugging
5251,TASK_86471,Schedule meeting with stakeholders next week.,Medium,2025-07-06,user_57,To Do,2025-06-15,2.69,1.09,Meeting
5252,TASK_43671,Refactor legacy module as per guidelines.,Medium,2025-07-10,user_50,Done,2025-06-15,8.19,11.48,Development
5253,TASK_12089,Improve UI consistency across all pages.,Low,2025-07-14,user_58,Done,2025-05-25,6.19,4.68,Development
5254,TASK_95775,Coordinate with design team on layout feedback.,Medium,2025-06-25,user_88,Blocked,2025-06-16,2.86,3.86,Development
5255,TASK_84427,Organize code comments and improve readability.,Low,2025-08-10,,Done,2025-06-01,11.49,14.04,Other
5256,TASK_51031,Coordinate with design team on layout feedback.,Medium,2025-07-12,user_18,Done,2025-05-23,2.81,4.76,Development
5257,TASK_42805,Improve UI consistency across all pages.,,2025-07-12,user_6,In Progress,2025-06-13,7.58,9.11,Development
5258,TASK_96572,Database optimization needed before backup.,High,2025-06-30,user_64,In Progress,2025-05-29,14.27,12.98,Other
5259,TASK_24513,Clean up old branches from repository.,Low,2025-07-23,user_79,Done,2025-05-29,12.66,11.3,Other
5260,TASK_42785,High priority task: Resolve server outage now.,Critical,2025-08-11,user_40,Blocked,2025-05-22,15.57,18.56,Support
